,A,B,C,sample
A,-0.02936110722752555,0.0030566340855053267,0.02934859881639303,com_0.4784_0.0492_0.4724
B,0.0001572086416804508,-0.00301915677469315,0.00015521493085214957,com_0.4784_0.0492_0.4724
C,0.019206380152874243,0.001974961783596571,-0.02898875137683907,com_0.4784_0.0492_0.4724
A,-0.022589025718220725,0.009035170011989842,0.007938111992521528,com_0.275_0.3859_0.3391
B,0.017652020072459543,-0.03169991677543256,0.021763860199174312,com_0.275_0.3859_0.3391
C,0.006167267309598257,0.008654727427614854,-0.02785088594717141,com_0.275_0.3859_0.3391
A,-0.028783582456780046,0.009493554007583224,0.020699741103718326,com_0.3745_0.1967_0.4289
B,0.0034353532719287247,-0.015118929231681143,0.003934446828443634,com_0.3745_0.1967_0.4289
C,0.020365998985468557,0.01069749041348822,-0.032965306839235535,com_0.3745_0.1967_0.4289
A,-0.03635207590623316,0.09334627160268663,0.04055031789816588,com_0.6806_0.2227_0.0967
B,0.003813941084949035,-0.011893070357201808,0.0005420458651720274,com_0.6806_0.2227_0.0967
C,-0.005186049566713785,-0.0016966858350040918,-0.00516643863857253,com_0.6806_0.2227_0.0967
A,-0.006480149396034867,0.0004960535956958084,0.0008184030396841471,com_0.1018_0.339_0.5592
B,0.0023043976968028087,-0.021582820680969304,0.012662493884754163,com_0.1018_0.339_0.5592
C,0.012599100718854984,0.04196263310179559,-0.03560793879223226,com_0.1018_0.339_0.5592
A,-0.02019795014473436,0.011452133824185591,-0.0001839360176836859,com_0.3697_0.6106_0.0197
B,0.054974965704824554,-0.03336291383749364,0.0023826473518479612,com_0.3697_0.6106_0.0197
C,-0.0031601912846341285,-0.005219935820014555,-0.0016333805678878505,com_0.3697_0.6106_0.0197
A,-0.015153824914557575,0.004411262203224027,0.0028857328891892867,com_0.2026_0.4821_0.3153
B,0.0250649721121633,-0.0360562015600758,0.039013794288177764,com_0.2026_0.4821_0.3153
C,0.0022458357028969367,0.005343621505186656,-0.02358702835387945,com_0.2026_0.4821_0.3153
A,-0.02835418806611446,0.0019497754336367293,0.02724465850837235,com_0.4747_0.0351_0.4902
B,7.495423003848686e-05,-0.0020957983399856445,7.741501609465767e-05,com_0.4747_0.0351_0.4902
C,0.020847804328205665,0.0015409643914219965,-0.029285070695493513,com_0.4747_0.0351_0.4902
A,-0.03556135499048927,0.01609790262387104,0.05268669862995288,com_0.5541_0.1043_0.3415
B,0.0009137927133054252,-0.006696068953185065,0.0005631459922002015,com_0.5541_0.1043_0.3415
C,0.005362739115642515,0.0010097835397032823,-0.021915511303128292,com_0.5541_0.1043_0.3415
A,-0.034109172254998085,0.055824099738032346,0.006388031976265356,com_0.5993_0.3592_0.0415
B,0.012199251663593084,-0.02044364027796528,0.0007763312238473524,com_0.5993_0.3592_0.0415
C,-0.005280854537083629,-0.0031651332411721453,-0.0024342884010748003,com_0.5993_0.3592_0.0415
A,-0.029114847280924474,0.015281036295300542,0.015741165244597226,com_0.3484_0.321_0.3306
B,0.013002275294049761,-0.02682418920104628,0.012340010096345486,com_0.3484_0.321_0.3306
C,0.007341995856219991,0.006764352361442284,-0.02763189528533054,com_0.3484_0.321_0.3306
A,-0.009954467947935338,0.0005802653950828587,0.0024786008210806246,com_0.1783_0.1559_0.6659
B,0.0005090906393603635,-0.008704708995422769,0.0019015652570367816,com_0.1783_0.1559_0.6659
C,0.06469239646600733,0.05657042529274576,-0.03718212244969436,com_0.1783_0.1559_0.6659
A,-0.03757652404636002,0.039230428642922754,0.041539643266078646,com_0.5186_0.2338_0.2476
B,0.006218775436301456,-0.016938669410489705,0.0029682964437975808,com_0.5186_0.2338_0.2476
C,5.277244538879483e-05,2.3788655998578656e-05,-0.017935727675073298,com_0.5186_0.2338_0.2476
A,-0.021674138975727477,0.010172292308805363,-0.001723493510580419,com_0.4341_0.5631_0.0027
B,0.03630897501325138,-0.028116007929336755,-0.0015436340218316271,com_0.4341_0.5631_0.0027
C,-0.00151188102166663,-0.0019604201775714654,-0.0019099653957746817,com_0.4341_0.5631_0.0027
A,-0.03627505981914615,0.029831863582285564,0.034580097687740924,com_0.4721_0.2445_0.2834
B,0.0071504319070367015,-0.01878387008665818,0.004291953867833941,com_0.4721_0.2445_0.2834
C,0.0029450237928429837,0.0015249856128089767,-0.02177363344237843,com_0.4721_0.2445_0.2834
A,-0.035714687979159,0.04920426907835562,0.018077056055576433,com_0.5339_0.3409_0.1252
B,0.013796589543110999,-0.02280012907452328,0.003235840501861981,com_0.5339_0.3409_0.1252
C,-0.0044685814602884975,-0.0028527264227339727,-0.008376492980359153,com_0.5339_0.3409_0.1252
A,-0.011183555463607591,0.0013480010202908607,0.002589572980576431,com_0.1647_0.286_0.5494
B,0.002780549263920294,-0.01941968851887247,0.00927536250797676,com_0.1647_0.286_0.5494
C,0.024328276906342396,0.04224484434485507,-0.037306129539503415,com_0.1647_0.286_0.5494
A,-0.03511535425844092,0.013013167505401824,0.05365469988220656,com_0.566_0.0847_0.3493
B,0.0005696207287822982,-0.0052553481410289385,0.00035149161757434474,com_0.566_0.0847_0.3493
C,0.005462133452912833,0.0008174604400509357,-0.021668369915361058,com_0.566_0.0847_0.3493
A,-0.02661751047010633,0.019145350916731668,0.005491377316190264,com_0.3777_0.4836_0.1387
B,0.038445998500314674,-0.03407838467626559,0.014118243442478902,com_0.3777_0.4836_0.1387
C,-0.003061069610502249,-0.003919085814686186,-0.00977455412189676,com_0.3777_0.4836_0.1387
A,-0.02675467682847309,0.01937326934864319,0.005587515925966369,com_0.3792_0.4818_0.139
B,0.038086134765102794,-0.03399778974916336,0.013958338676104524,com_0.3792_0.4818_0.139
C,-0.003070696443838228,-0.0039020053487017828,-0.009805427690447607,com_0.3792_0.4818_0.139
A,-0.023410794831250827,0.007267215497548135,0.01107724561109566,com_0.2911_0.2808_0.428
B,0.006888891556688571,-0.022580204179414153,0.010128025837275428,com_0.2911_0.2808_0.428
C,0.018372526150175445,0.017720688031056853,-0.034418473998423085,com_0.2911_0.2808_0.428
A,-0.03248086685394683,0.019320045030491256,0.02299322951154054,com_0.3969_0.2754_0.3278
B,0.00929866517554067,-0.022539451610953817,0.007679415820497481,com_0.3969_0.2754_0.3278
C,0.007457338918021028,0.005174872038790735,-0.026824719255274732,com_0.3969_0.2754_0.3278
A,-0.02191684403109345,0.011862514591701269,0.00375590955669689,com_0.3125_0.5222_0.1653
B,0.047812159942639695,-0.03662247070488124,0.025295679705916334,com_0.3125_0.5222_0.1653
C,-0.0021012961957544325,-0.003511210749944843,-0.01159540727269636,com_0.3125_0.5222_0.1653
A,-0.01785199169654143,0.008861869683839826,0.0008846860948814538,com_0.3143_0.6232_0.0625
B,0.06750011968589453,-0.035392239652018445,0.013413631600617206,com_0.3143_0.6232_0.0625
C,-0.0027004608518074024,-0.005353762030559355,-0.00355240485035647,com_0.3143_0.6232_0.0625
A,-0.03389829850667174,0.018437889037523452,0.03093108957638779,com_0.4371_0.2102_0.3527
B,0.004748909841843882,-0.01630208769801809,0.003831274522931999,com_0.4371_0.2102_0.3527
C,0.009730868665492179,0.00467968840182768,-0.027348105515646374,com_0.4371_0.2102_0.3527
A,-0.01584620409042215,0.00406021630073803,0.003962943200928146,com_0.2037_0.403_0.3933
B,0.013114598009933465,-0.03134154738261968,0.025317385225883803,com_0.2037_0.403_0.3933
C,0.007618723079807564,0.01506875520728302,-0.03059067865047388,com_0.2037_0.403_0.3933
A,-0.006465732799683341,0.00021108086584588522,0.001078839442204521,com_0.1311_0.1422_0.7267
B,0.0002397130053017277,-0.007012105056000888,0.0013287100916850453,com_0.1311_0.1422_0.7267
C,0.0758393511777021,0.08224798554402074,-0.03583904221767136,com_0.1311_0.1422_0.7267
A,-0.01058224837541461,0.001828750659157441,0.001721240694529027,com_0.1465_0.4397_0.4138
B,0.010615550189060078,-0.031764876380240975,0.029991544843205067,com_0.1465_0.4397_0.4138
C,0.005432417379345852,0.016306559847932674,-0.029897459013794366,com_0.1465_0.4397_0.4138
A,-0.000480162594183151,-3.4591449496614024e-05,-2.1931417278155813e-05,com_0.0089_0.6066_0.3846
B,0.0011938792866954887,-0.032791512651824443,0.051693021816544116,com_0.0089_0.6066_0.3846
C,6.804994523220927e-05,0.004647269075036334,-0.020790234518241583,com_0.0089_0.6066_0.3846
A,-0.00420784968042094,0.00036189622384871084,-0.0004840929428771468,com_0.112_0.8548_0.0332
B,0.22457542889091647,-0.03200033923776418,0.06604358800388992,com_0.112_0.8548_0.0332
C,-0.0006682001119519979,-0.004992725889209886,-0.0017407525830812098,com_0.112_0.8548_0.0332
A,-0.028452783250493625,0.014414780853760096,0.014816388194270298,com_0.3402_0.3254_0.3344
B,0.013236470001102247,-0.027214437933776047,0.013013109891584215,com_0.3402_0.3254_0.3344
C,0.007596038647191963,0.007265437636984683,-0.02797265397261885,com_0.3402_0.3254_0.3344
A,-0.02282521773465702,0.009399320117572461,0.007967898040713867,com_0.278_0.3907_0.3312
B,0.01863534752453847,-0.03208073534024617,0.022203130360456295,com_0.278_0.3907_0.3312
C,0.0044696623913741025,0.006282089305679944,-0.027195161464359897,com_0.278_0.3907_0.3312
A,-0.013115872909394827,0.0026207430208868253,0.002843787640086179,com_0.1748_0.3958_0.4295
B,0.009556556296822706,-0.029702399149206467,0.02348380562729656,com_0.1748_0.3958_0.4295
C,0.007964938449687969,0.018037517035525256,-0.032230293053463144,com_0.1748_0.3958_0.4295
A,-0.008552268468257003,0.0006976375740288497,0.0015964139462811208,com_0.1374_0.2623_0.6003
B,0.0015519441818850725,-0.016329370764964712,0.00678078339507969,com_0.1374_0.2623_0.6003
C,0.026822537342356532,0.051213915787615985,-0.03736673058663294,com_0.1374_0.2623_0.6003
A,-0.024072908199407366,0.007331489482556977,0.012194786210115861,com_0.302_0.2621_0.4359
B,0.005878641730237059,-0.020887479558204622,0.008484308400232253,com_0.302_0.2621_0.4359
C,0.018574817544757326,0.016116919424505036,-0.03474305573061098,com_0.302_0.2621_0.4359
A,-0.008886311657772721,0.001133218202150895,0.001365262809985196,com_0.1275_0.3957_0.4768
B,0.00571366827098338,-0.02758030575837646,0.021364625106355215,com_0.1275_0.3957_0.4768
C,0.007767801514828159,0.02410880341216891,-0.033227815851008806,com_0.1275_0.3957_0.4768
A,-0.009797885006948497,0.0011651335447770347,0.0018660023118225316,com_0.1431_0.3294_0.5275
B,0.003558225832404744,-0.022556835853275378,0.01311945580484767,com_0.1431_0.3294_0.5275
C,0.015250185234369381,0.03510920212120194,-0.036125565208398894,com_0.1431_0.3294_0.5275
A,-0.004145583237248716,0.00022192623504561915,0.00028808342955992383,com_0.0665_0.4062_0.5273
B,0.002421646302850167,-0.025317841997343462,0.01919823797572355,com_0.0665_0.4062_0.5273
C,0.004718301379494145,0.02881553738443814,-0.032865202936156045,com_0.0665_0.4062_0.5273
A,-0.009723070410505562,0.002482827732014678,0.0004116424279560051,com_0.1865_0.6978_0.1157
B,0.0982547402283277,-0.036369973802929126,0.060934973110046003,com_0.1865_0.6978_0.1157
C,-0.001649563671999553,-0.00617033354719735,-0.006029989337797847,com_0.1865_0.6978_0.1157
A,-0.029416182617546065,0.00426254387620086,0.028205243873815605,com_0.4607_0.0708_0.4685
B,0.00034161756389857953,-0.0045216161214485994,0.0003474629979946936,com_0.4607_0.0708_0.4685
C,0.01846638352122618,0.002838502114974973,-0.02991952429177058,com_0.4607_0.0708_0.4685
A,-0.03442230326562699,0.019595515153793982,0.11398770632806787,com_0.7444_0.0375_0.2181
B,8.039125355221305e-05,-0.0017334078098575868,2.354891807512284e-05,com_0.7444_0.0375_0.2181
C,-0.004169650309773683,-0.0002099714941458438,-0.010083285625336969,com_0.7444_0.0375_0.2181
A,-0.03042335263965383,0.007484025793621276,0.02816252848772064,com_0.4398_0.1176_0.4426
B,0.001081186760646044,-0.008137221620188737,0.0010881935825163627,com_0.4398_0.1176_0.4426
C,0.017491213898543738,0.004678310300612724,-0.03062051655316904,com_0.4398_0.1176_0.4426
A,-0.034511791916825595,0.07288186782912875,0.006015137748894214,com_0.6624_0.3084_0.0293
B,0.007506455608573465,-0.016068552133573027,-0.0005697804422795129,com_0.6624_0.3084_0.0293
C,-0.0064963663055509525,-0.00302494222837299,-0.0024263405597106306,com_0.6624_0.3084_0.0293
A,-0.023205442330584816,0.006301812675584509,0.011638204897581654,com_0.2972_0.2469_0.4559
B,0.0047752710831490686,-0.019278901969518012,0.007326743439769329,com_0.2972_0.2469_0.4559
C,0.021746756104621318,0.018067036737451612,-0.03560432893085488,com_0.2972_0.2469_0.4559
A,-0.008642426968549836,0.0013037198848670772,0.0010583624862164874,com_0.1248_0.4831_0.3921
B,0.011908130807734858,-0.03345460813534095,0.03742087803829994,com_0.1248_0.4831_0.3921
C,0.0026767909551931642,0.01036178758667964,-0.027158519733772635,com_0.1248_0.4831_0.3921
A,-0.0048103516709057095,6.974587464337895e-05,0.0006341670767672988,com_0.1136_0.0878_0.7986
B,5.703133256247921e-05,-0.0037205323131282134,0.00040107552462362306,com_0.1136_0.0878_0.7986
C,0.11959493770933294,0.09249985460547998,-0.0338290897678492,com_0.1136_0.0878_0.7986
A,-0.03659258059828353,0.0937607722785685,0.059951890863867305,com_0.688_0.1903_0.1217
B,0.0027155866552960456,-0.01012322525811755,0.000480364876710054,com_0.688_0.1903_0.1217
C,-0.006107037868322517,-0.001689493304992318,-0.006472925523854309,com_0.688_0.1903_0.1217
A,-0.0022777397290402544,7.676544414109837e-05,3.870444037017834e-05,com_0.0417_0.6371_0.3212
B,0.008811503585827793,-0.034785165891728975,0.06784768446351819,com_0.0417_0.6371_0.3212
C,3.302376273916488e-05,0.0005043289744547166,-0.017538364997750477,com_0.0417_0.6371_0.3212
A,-0.03545541851626833,0.039932395064092865,0.020500953387686004,com_0.4851_0.3402_0.1747
B,0.015436849813709318,-0.02486503218911815,0.00555793914914581,com_0.4851_0.3402_0.1747
C,-0.004257361258827308,-0.002985705124116108,-0.012765496912711985,com_0.4851_0.3402_0.1747
A,-0.031377656329753964,0.01863066412073705,0.019475431428921684,com_0.3786_0.3038_0.3176
B,0.011860618848718495,-0.025180478495075098,0.00994969062697737,com_0.3786_0.3038_0.3176
C,0.004898713954894239,0.003931203787098735,-0.026322233018722517,com_0.3786_0.3038_0.3176
A,-0.03142925511375452,0.1890823941677485,0.23922501201389718,com_0.8737_0.0558_0.0706
B,0.000285706468910539,-0.0029290326968976167,-0.001229293739754226,com_0.8737_0.0558_0.0706
C,-0.005690902722965598,-0.0012864058576621993,-0.003791004871977702,com_0.8737_0.0558_0.0706
A,-0.02440892072701309,0.008182407430791589,0.0119991086006168,com_0.3008_0.2835_0.4157
B,0.007450475014526413,-0.023006055145691807,0.010297823061039137,com_0.3008_0.2835_0.4157
C,0.015343444833996224,0.014461603686781125,-0.03373727799559194,com_0.3008_0.2835_0.4157
A,-0.001487400151600161,4.094413799473479e-06,5.350825875355403e-06,com_0.0258_0.4223_0.5519
B,0.0008690048343296839,-0.02435448644136498,0.018595268345251242,com_0.0258_0.4223_0.5519
C,0.0017656905489043199,0.02891118971640492,-0.031827905963711406,com_0.0258_0.4223_0.5519
A,-0.03440362590701771,0.018820962169683205,0.03363406229791305,com_0.452_0.1966_0.3514
B,0.004057260691533601,-0.01496381154971151,0.003153613233446973,com_0.452_0.1966_0.3514
C,0.007599005105596843,0.0033051772119273917,-0.026741128605745627,com_0.452_0.1966_0.3514
A,-0.02023990725475453,0.010440417099451767,0.002591599742668574,com_0.3061_0.5559_0.138
B,0.05548386493760208,-0.036759016805843724,0.02501336688992605,com_0.3061_0.5559_0.138
C,-0.003079409921905484,-0.0055927173797624685,-0.009124602743501707,com_0.3061_0.5559_0.138
A,-0.03462779545006162,0.05700271879867876,0.009222312243294464,com_0.5929_0.3504_0.0567
B,0.01198568473419357,-0.020465050365610922,0.001141088282230072,com_0.5929_0.3504_0.0567
C,-0.00640345661590529,-0.003784447504171066,-0.003318648909768302,com_0.5929_0.3504_0.0567
A,-0.003685508391065683,0.0001647343420307472,0.00022667995592851736,com_0.0603_0.3955_0.5442
B,0.0019228350761583569,-0.024177024922548095,0.017357072149911786,com_0.0603_0.3955_0.5442
C,0.004819429038077511,0.03161557234186614,-0.033268393675767845,com_0.0603_0.3955_0.5442
A,-0.0366703756172914,0.08667227097343363,0.07687632421180157,com_0.6914_0.1635_0.145
B,0.001964331629212543,-0.008671909181890874,0.00041202790286963033,com_0.6914_0.1635_0.145
C,-0.00574593806725833,-0.0013588149069324474,-0.00769178532597062,com_0.6914_0.1635_0.145
A,-0.004504986073169294,0.00034644909494807585,0.000265700532355341,com_0.0716_0.5254_0.4029
B,0.0074245391999647305,-0.033036100139721004,0.04175589730942984,com_0.0716_0.5254_0.4029
C,0.00124812720580212,0.009152804289803904,-0.02533621679886296,com_0.0716_0.5254_0.4029
A,-0.011609768873019299,0.0019322357132291433,0.002340746154345291,com_0.1591_0.3803_0.4607
B,0.007068291063807831,-0.02775428961820037,0.020469874528344825,com_0.1591_0.3803_0.4607
C,0.009528443668153096,0.022778677856962085,-0.03362206083285942,com_0.1591_0.3803_0.4607
A,-0.03732070004932024,0.037476476965671295,0.038768949275251485,com_0.5058_0.2429_0.2513
B,0.006902219962335358,-0.01792092530872101,0.00342866233636167,com_0.5058_0.2429_0.2513
C,-0.001048198566447403,-0.0005033316150215225,-0.018538974326178282,com_0.5058_0.2429_0.2513
A,-0.03763186135050535,0.04042397676761575,0.0413983636534059,com_0.5213_0.2365_0.2422
B,0.006368583568086353,-0.017069816359800895,0.002958422116133834,com_0.5213_0.2365_0.2422
C,-0.001713588922274363,-0.0007772841196279738,-0.017481270316980255,com_0.5213_0.2365_0.2422
A,-0.03495568855326637,0.04166223629898496,0.12106177816359381,com_0.7426_0.0659_0.1915
B,0.0002580546300926939,-0.0031016344833475077,6.653479322502216e-05,com_0.7426_0.0659_0.1915
C,-0.0047898350906375835,-0.0004250044356117447,-0.009012702688143769,com_0.7426_0.0659_0.1915
A,-0.03655234153191174,0.06365597141131696,0.023275068088122724,com_0.5915_0.2991_0.1094
B,0.009039047852670207,-0.01848499434039113,0.001671393076047095,com_0.5915_0.2991_0.1094
C,-0.006154727055539818,-0.0031125254910911674,-0.0067588240081292794,com_0.5915_0.2991_0.1094
A,-0.02043530834835052,0.004582530876946701,0.00896531493489603,com_0.2692_0.2472_0.4836
B,0.0040756870176483564,-0.018761342874702797,0.007320549837431793,com_0.2692_0.2472_0.4836
C,0.025070564124081735,0.0230169000426148,-0.03670490215776264,com_0.2692_0.2472_0.4836
A,-0.016343579946869243,0.002559597806791311,0.005881225342457233,com_0.2313_0.2331_0.5356
B,0.0026090787857477177,-0.01647067688106629,0.006041538396560339,com_0.2313_0.2331_0.5356
C,0.03208580666283692,0.0323353240678544,-0.03784491534912157,com_0.2313_0.2331_0.5356
A,-0.03599513913743397,0.02120502306118381,0.045696184925867925,com_0.5136_0.1542_0.3323
B,0.002287002254912955,-0.0108063257903713,0.0014795920424008138,com_0.5136_0.1542_0.3323
C,0.004334215619246025,0.0013012019720639954,-0.02328730604369014,com_0.5136_0.1542_0.3323
A,-0.007021901414102508,0.00017121203621711482,0.0013397478570903662,com_0.1508_0.0962_0.753
B,0.00011025453046017725,-0.004480481776025518,0.0005504975276681631,com_0.1508_0.0962_0.753
C,0.09937781413749659,0.06341024416778909,-0.0350601400386199,com_0.1508_0.0962_0.753
A,-0.02777541722295321,0.00935368775333658,0.01815204115566351,com_0.3539_0.2197_0.4264
B,0.004367290468263497,-0.01724605218741093,0.005262399100097827,com_0.3539_0.2197_0.4264
C,0.018274710325337774,0.011346962152071812,-0.03346819536338586,com_0.3539_0.2197_0.4264
A,-0.03139473021660378,0.01592790159662929,0.02233612971902702,com_0.3858_0.2557_0.3585
B,0.007396864884494682,-0.020801671213922783,0.006872876139005384,com_0.3858_0.2557_0.3585
C,0.009270275321135502,0.006142343570642601,-0.02917074944105938,com_0.3858_0.2557_0.3585
A,-0.03522095440456432,0.012502452249736944,0.059883220697523096,com_0.5952_0.0699_0.3349
B,0.0003691963228651396,-0.0041377018100700776,0.0002077425135682369,com_0.5952_0.0699_0.3349
C,0.0021982478790026003,0.0002582467390201135,-0.01981842483626468,com_0.5952_0.0699_0.3349
A,-0.008256747137025327,4.015505081703585e-05,0.002003605780198911,com_0.1955_0.0158_0.7887
B,3.1244108618256466e-06,-0.0006674354595443819,1.2601858346068806e-05,com_0.1955_0.0158_0.7887
C,0.10646432420502129,0.008606048855060533,-0.03330239387089531,com_0.1955_0.0158_0.7887
A,-0.010116693389296846,0.002768978680230391,0.00012689504314305588,com_0.218_0.7428_0.0392
B,0.11382097447393008,-0.0344780785447536,0.020461139019638683,com_0.218_0.7428_0.0392
C,-0.0019049032309077767,-0.006491971611760329,-0.0018396516414437886,com_0.218_0.7428_0.0392
A,-0.037616467380295296,0.07202873774790153,0.05739679350007689,com_0.6357_0.2028_0.1616
B,0.003594864618518677,-0.011998424402025755,0.0009137146316725644,com_0.6357_0.2028_0.1616
C,-0.00537736360317724,-0.0017152033443477693,-0.009561060061187543,com_0.6357_0.2028_0.1616
A,-0.03712524339037171,0.06289431228102364,0.02963619451833702,com_0.585_0.2821_0.1329
B,0.008211086601519202,-0.01790479715968783,0.0018660006538541631,com_0.585_0.2821_0.1329
C,-0.005810240197406398,-0.0028021680852995546,-0.008436852752166702,com_0.585_0.2821_0.1329
A,-0.009725507400646724,0.0006745816339069916,0.002264447029086493,com_0.1663_0.1914_0.6423
B,0.0008088774145645627,-0.01119100103501351,0.0031244028861882114,com_0.1663_0.1914_0.6423
C,0.04869416340496335,0.056031671214465784,-0.03756614148660615,com_0.1663_0.1914_0.6423
A,-0.0048232364763249385,0.0005488842258143875,0.00016229036940219703,com_0.0936_0.6996_0.2069
B,0.04580193255968469,-0.036066948765109685,0.1012666994022098,com_0.0936_0.6996_0.2069
C,-0.0005830919199709232,-0.004360214831807381,-0.010664031199650708,com_0.0936_0.6996_0.2069
A,-0.022843168212724575,0.0037356276592418435,0.013360009804828023,com_0.3311_0.1462_0.5227
B,0.0012745866364220412,-0.010083977762527173,0.002012278545504849,com_0.3311_0.1462_0.5227
C,0.03422722734887601,0.015109401472752396,-0.03606409795203079,com_0.3311_0.1462_0.5227
A,-0.007228634642404227,0.0010343287258555156,0.0006076564328124368,com_0.1123_0.5592_0.3285
B,0.018752983103532732,-0.035998173201282596,0.05486483322299239,com_0.1123_0.5592_0.3285
C,0.0005650269840480997,0.002813800968731517,-0.021148519778053234,com_0.1123_0.5592_0.3285
A,-0.02239322461582454,0.0021777584033278417,0.013962029045170826,com_0.3568_0.0868_0.5564
B,0.00038601507686693987,-0.0054459306877756184,0.0006018642946948247,com_0.3568_0.0868_0.5564
C,0.03734676096583126,0.009082562926882514,-0.0349149117407231,com_0.3568_0.0868_0.5564
A,-0.0273633725823037,0.0033544299932948404,0.023041319774958324,com_0.4295_0.0725_0.498
B,0.0003326028518706274,-0.004619429914373717,0.00038568552024905584,com_0.4295_0.0725_0.498
C,0.023751976843280582,0.004009761103483215,-0.03173050542512039,com_0.4295_0.0725_0.498
A,-0.009530239221996731,0.0008656357973186972,0.001983127983485544,com_0.1501_0.2583_0.5916
B,0.001706007259026393,-0.01639656396730741,0.006724274805929117,com_0.1501_0.2583_0.5916
C,0.02845369282102187,0.048953943715128186,-0.037563701652221254,com_0.1501_0.2583_0.5916
A,-0.005586518647720994,0.0007585600362213507,0.00020462638754694708,com_0.1083_0.7022_0.1894
B,0.05785449098560976,-0.03621731103276227,0.10117744458789285,com_0.1083_0.7022_0.1894
C,-0.0007423452163332692,-0.004812612167504407,-0.009769849691240857,com_0.1083_0.7022_0.1894
A,-0.032879751869921085,0.02478105844841152,0.01925828714048431,com_0.4055_0.3346_0.26
B,0.01586305666996781,-0.027130001124243245,0.01017199087165091,com_0.4055_0.3346_0.26
C,0.0002506728078299214,0.0002068371314178745,-0.02108373832621467,com_0.4055_0.3346_0.26
A,-0.022134420968773428,0.007523173048834528,0.00870412508698503,com_0.2704_0.3383_0.3914
B,0.011192817078150705,-0.02769044492699623,0.016200381688127076,com_0.2704_0.3383_0.3914
C,0.010420469477516608,0.013036141157158322,-0.03203715969241374,com_0.2704_0.3383_0.3914
A,-0.017542374540293188,0.001113123645961364,0.008342748277669211,com_0.3006_0.0823_0.6171
B,0.0002523916842744611,-0.004804585149390273,0.0005180936738779091,com_0.3006_0.0823_0.6171
C,0.0523266438802263,0.014331458691855247,-0.03600987608399363,com_0.3006_0.0823_0.6171
A,-0.03772859396065888,0.06943597368818699,0.05477414438343188,com_0.6257_0.2093_0.1651
B,0.003945742880031543,-0.012618630511058163,0.0010410257111928417,com_0.6257_0.2093_0.1651
C,-0.005272190688292759,-0.0017633264131079705,-0.009954129727772475,com_0.6257_0.2093_0.1651
A,-0.004294495997172457,0.0002928826795249098,0.0002580497620566051,com_0.0679_0.4955_0.4366
B,0.005401593283515045,-0.03135391213776945,0.03474651226840959,com_0.0679_0.4955_0.4366
C,0.001831440155974395,0.013371259353919342,-0.0276249506443159,com_0.0679_0.4955_0.4366
A,-0.020242705035157557,0.00570797315281284,0.007646697823080487,com_0.2532_0.3192_0.4276
B,0.008351283032387084,-0.02551888835502331,0.014103873828963685,com_0.2532_0.3192_0.4276
C,0.014197336402747583,0.017897817607482176,-0.03418643059579266,com_0.2532_0.3192_0.4276
A,-0.032043909369408985,0.007974914665609074,0.03465327653711045,com_0.4812_0.097_0.4217
B,0.0007371244907493774,-0.006461989020833501,0.0006459216200705199,com_0.4812_0.097_0.4217
C,0.013039275035579882,0.0026295060175067306,-0.028079183519333417,com_0.4812_0.097_0.4217
A,-0.03521567264057883,0.014313999896167145,0.05118088340986032,com_0.5509_0.0982_0.3509
B,0.000795145529733858,-0.006274169586155183,0.0005065398926804437,com_0.5509_0.0982_0.3509
C,0.004507980469940817,0.0008031604010652017,-0.022433809126671558,com_0.5509_0.0982_0.3509
A,-0.03185803015437921,0.00937281779298775,0.03187745683042979,com_0.4571_0.1234_0.4195
B,0.0012591662900068579,-0.008596560783584402,0.0011555863398997092,com_0.4571_0.1234_0.4195
C,0.014181874945956852,0.003826832649222369,-0.02923736503598911,com_0.4571_0.1234_0.4195
A,-0.027837702027766958,0.016373454191720475,0.011287559088425055,com_0.3401_0.3906_0.2693
B,0.02256727926597502,-0.031967900499857566,0.017865684647539293,com_0.3401_0.3906_0.2693
C,0.0007904520658443791,0.0009077291281368444,-0.022038084426142544,com_0.3401_0.3906_0.2693
A,-0.007825854520003171,0.001157066714304815,0.0007735879715468318,com_0.1175_0.5289_0.3536
B,0.01576796821055134,-0.03523926884160667,0.047470320336918996,com_0.1175_0.5289_0.3536
C,0.0012086558263559675,0.005442491612779425,-0.02356015791054731,com_0.1175_0.5289_0.3536
A,-0.0332462750240051,0.028200072522218244,0.017771644998376517,com_0.4215_0.3548_0.2236
B,0.018384797178263995,-0.027986441426102755,0.009753060852564142,com_0.4215_0.3548_0.2236
C,-0.0018976532298205784,-0.0015974289127078795,-0.0176370149898653,com_0.4215_0.3548_0.2236
A,-0.031009305866399606,0.03695737872097825,0.0018145375638880282,com_0.5378_0.4403_0.022
B,0.020753648905256362,-0.02538883698506334,0.0008188287770899019,com_0.5378_0.4403_0.022
C,-0.0058729298432561965,-0.004808455353264955,-0.0012947829970737835,com_0.5378_0.4403_0.022
A,-0.010408250596356462,0.001680003880025354,0.001753948460526275,com_0.1444_0.4186_0.437
B,0.00860867287180694,-0.030162371861642782,0.026045367977274934,com_0.1444_0.4186_0.437
C,0.006225101549808151,0.018039902679913785,-0.03148995447039089,com_0.1444_0.4186_0.437
A,-0.005934877222903294,0.0004552625940747457,0.0006422341063772388,com_0.0921_0.3766_0.5313
